,,'Herdon Parkway DULLES NORTH  HERNDON  RESTON ZONE', 'Hampton Inn Wheeling (West Virginia)', 0.26666666666666666
,,'Holiday Inn Airport Dulles North  Sterling', 'SpringHill Suites Wheeling (West Virginia)', 0.30508474576271188
,,'Holiday Inn Select Chantilly', 'Hampton Inn Wheeling (West Virginia)', 0.30769230769230771
,,'Hyatt Place Dulles North Sayward Blvd', 'Super 8 Motel Wheeling (West Virginia)', 0.28000000000000003
,,'AmeriSuites', 'SpringHill Suites Wheeling (West Virginia)', 0.5714285714285714
,,'Hyatt Place Dulles South Weststone Plaza Dulles South  Chantilly', 'SpringHill Suites Wheeling (West Virginia)', 0.22222222222222221
,,'Residence Inn Dulles', 'SpringHill Suites Wheeling (West Virginia)', 0.43243243243243246
,,'Springhill Suites Dulles NorthHerndonReston', 'SpringHill Suites Wheeling (West Virginia)', 0.56666666666666665
,,'Candlewood Suites Herndon', 'SpringHill Suites Wheeling (West Virginia)', 0.42857142857142855
,,'Extended Stay Deluxe Chantilly', 'Super 8 Motel Wheeling (West Virginia)', 0.27906976744186046
,,'Fairfield Dulles Airport Sterling', 'SpringHill Suites Wheeling (West Virginia)', 0.32000000000000001
,,'Hampton Inn Sterling', 'Hampton Inn Wheeling (West Virginia)', 0.70967741935483875
,,'Holiday Inn Leesburg', 'Hampton Inn Wheeling (West Virginia)', 0.38709677419354838
,,'Marriott', 'Clarion Hotel Wheeling (West Virginia)', 0.53333333333333333
,,'Marriott Fairview Park', 'Clarion Hotel Wheeling (West Virginia)', 0.27586206896551724
,,'Sheraton Premiere', 'Hampton Inn Wheeling (West Virginia)', 0.5
,,'Courtyard Dunn Loring', 'Clarion Hotel Wheeling (West Virginia)', 0.35714285714285715
,,'Residence Inn Fairfax Merrifield', 'Super 8 Motel Wheeling (West Virginia)', 0.31111111111111112
,,'Residence Inn Tysons Corner Old Courthouse Rd', 'SpringHill Suites Wheeling (West Virginia)', 0.29032258064516131
,,'Homestead Suites', 'SpringHill Suites Wheeling (West Virginia)', 0.48484848484848486
,,'SpringHill Suites Chantilly', 'SpringHill Suites Wheeling (West Virginia)', 0.77272727272727271
,,'Westin Reston Heights', 'SpringHill Suites Wheeling (West Virginia)', 0.42105263157894735
,,'Hyatt Fair Lakes', 'Hampton Inn Wheeling (West Virginia)', 0.37037037037037035
,,'Marriott at Fair Oaks', 'Clarion Hotel Wheeling (West Virginia)', 0.2857142857142857
,,'Courtyard Fair Oaks', 'Clarion Hotel Wheeling (West Virginia)', 0.38461538461538464
,,'Homestead Studio Suites Fair Oaks', 'SpringHill Suites Wheeling (West Virginia)', 0.35999999999999999
,,'Residence Inn Old Keene Mill', 'Super 8 Motel Wheeling (West Virginia)', 0.34146341463414637
,,'Courtyard Dulles Town Center', 'Super 8 Motel Fairmont (West Virginia)', 0.34146341463414637
,,'DULLES NORTH  HERNDON  RESTON ZONE', 'Comfort Inn and Suites Fairmont (West Virginia)', 0.37735849056603776
,,'Marriott Westfields', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.3902439024390244
,,'Westin Reston DULLES NORTH  HERNDON  RESTON ZONE', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.34285714285714286
,,'Crowne Plaza', 'Super 8 Motel Fairmont (West Virginia)', 0.32000000000000001
,,'Embassy Suites Dulles North', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.36363636363636365
,,'Hilton Airport', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.33333333333333331
,,'Hyatt Reston formerly Reston  Herndon', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.36923076923076925
,,'Marriott Dulles', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.3783783783783784
,,'Sheraton Reston', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.37209302325581395
,,'Aloft DULLES NORTH  STERLING ZONE', 'Comfort Inn and Suites Fairmont (West Virginia)', 0.38461538461538464
,,'Centerview Drive Dulles South  Chantilly', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.32258064516129031
,,'Herdon Parkway DULLES NORTH  HERNDON  RESTON ZONE', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.36363636363636365
,,'Holiday Inn Airport Dulles North  Sterling', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.59999999999999998
,,'Holiday Inn Select Chantilly', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.5714285714285714
,,'Hyatt Place Dulles North Sayward Blvd', 'Super 8 Motel Fairmont (West Virginia)', 0.28000000000000003
,,'AmeriSuites', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.54545454545454541
,,'Hyatt Place Dulles South Weststone Plaza Dulles South  Chantilly', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.28260869565217389
,,'Residence Inn Dulles', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.52380952380952384
,,'Springhill Suites Dulles NorthHerndonReston', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.30985915492957744
,,'Candlewood Suites Herndon', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.42553191489361702
,,'Extended Stay Deluxe Chantilly', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.31034482758620691
,,'Fairfield Dulles Airport Sterling', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.54545454545454541
,,'Hampton Inn Sterling', 'Comfort Inn and Suites Fairmont (West Virginia)', 0.51282051282051277
,,'Holiday Inn Leesburg', 'Holiday Inn Fairmont (West Virginia)', 0.70967741935483875
,,'Marriott', 'Red Roof Inn Fairmont (West Virginia)', 0.29999999999999999
,,'Marriott Fairview Park', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.31818181818181818
,,'Sheraton Premiere', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.40000000000000002
,,'Courtyard Dunn Loring', 'Comfort Inn and Suites Fairmont (West Virginia)', 0.40000000000000002
,,'Residence Inn Fairfax Merrifield', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.40740740740740738
,,'Residence Inn Tysons Corner Old Courthouse Rd', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.38356164383561642
,,'Homestead Suites', 'Comfort Inn and Suites Fairmont (West Virginia)', 0.5714285714285714
,,'SpringHill Suites Chantilly', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.40816326530612246
,,'Westin Reston Heights', 'Holiday Inn Express and Suites Fairmont (West Virginia)', 0.40816326530612246
,,'Hyatt Fair Lakes', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.36842105263157893
,,'Marriott at Fair Oaks', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.32558139534883723
,,'Courtyard Fair Oaks', 'Comfort Inn and Suites Fairmont (West Virginia)', 0.36842105263157893
,,'Homestead Studio Suites Fair Oaks', 'Comfort Inn and Suites Fairmont (West Virginia)', 0.46153846153846156
,,'Residence Inn Old Keene Mill', 'Fairfield Inn & Suites Fairmont (West Virginia)', 0.40000000000000002
,,'Courtyard Dulles Town Center', 'Courtyard Hotel Bristol (Virginia)', 0.48648648648648651
,,'DULLES NORTH  HERNDON  RESTON ZONE', 'Howard Johnson Inn Bristol (Virginia)', 0.38461538461538464
,,'Marriott Westfields', 'Microtel Inn & Suites Bristol (Virginia)', 0.45000000000000001
,,'Westin Reston DULLES NORTH  HERNDON  RESTON ZONE', 'Howard Johnson Inn Bristol (Virginia)', 0.36363636363636365
,,'Crowne Plaza', 'Econo Lodge Motor Speedway Bristol (Virginia)', 0.36842105263157893
,,'Embassy Suites Dulles North', 'Holiday Inn Hotel & Suites Bristol (Virginia)', 0.38297872340425532
,,'Hilton Airport', 'Hampton Inn Bristol (Virginia)', 0.47999999999999998
,,'Hyatt Reston formerly Reston  Herndon', 'Howard Johnson Inn Bristol (Virginia)', 0.40000000000000002
,,'Marriott Dulles', 'Microtel Inn & Suites Bristol (Virginia)', 0.44444444444444442
,,'Sheraton Reston', 'Hampton Inn Bristol (Virginia)', 0.53846153846153844
,,'Aloft DULLES NORTH  STERLING ZONE', 'La Quinta Inn Bristol (Virginia)', 0.39130434782608697
,,'Centerview Drive Dulles South  Chantilly', 'Econo Lodge Motor Speedway Bristol (Virginia)', 0.33333333333333331
,,'Herdon Parkway DULLES NORTH  HERNDON  RESTON ZONE', 'Howard Johnson Inn Bristol (Virginia)', 0.41791044776119401
,,'Holiday Inn Airport Dulles North  Sterling', 'Holiday Inn Hotel & Suites Bristol (Virginia)', 0.5161290322580645
,,'Holiday Inn Select Chantilly', 'Holiday Inn Hotel & Suites Bristol (Virginia)', 0.58333333333333337
,,'Hyatt Place Dulles North Sayward Blvd', 'Econo Lodge Motor Speedway Bristol (Virginia)', 0.34920634920634919
,,'AmeriSuites', 'Microtel Inn & Suites Bristol (Virginia)', 0.5625
,,'Hyatt Place Dulles South Weststone Plaza Dulles South  Chantilly', 'Econo Lodge Motor Speedway Bristol (Virginia)', 0.28888888888888886
,,'Residence Inn Dulles', 'Microtel Inn & Suites Bristol (Virginia)', 0.53658536585365857
,,'Springhill Suites Dulles NorthHerndonReston', 'Microtel Inn & Suites Bristol (Virginia)', 0.3125
,,'Candlewood Suites Herndon', 'Econo Lodge Motor Speedway Bristol (Virginia)', 0.43137254901960786
,,'Extended Stay Deluxe Chantilly', 'Econo Lodge Motor Speedway Bristol (Virginia)', 0.39285714285714285
,,'Fairfield Dulles Airport Sterling', 'Microtel Inn & Suites Bristol (Virginia)', 0.37037037037037035
,,'Hampton Inn Sterling', 'Hampton Inn Bristol (Virginia)', 0.70967741935483875
,,'Holiday Inn Leesburg', 'Holiday Inn Hotel & Suites Bristol (Virginia)', 0.69999999999999996
,,'Marriott', 'Motel 6 Bristol (VIrginia)', 0.40000000000000002
,,'Marriott Fairview Park', 'Microtel Inn & Suites Bristol (Virginia)', 0.37209302325581395
,,'Sheraton Premiere', 'Hampton Inn Bristol (Virginia)', 0.5
,,'Courtyard Dunn Loring', 'Courtyard Hotel Bristol (Virginia)', 0.59999999999999998
,,'Residence Inn Fairfax Merrifield', 'Microtel Inn & Suites Bristol (Virginia)', 0.41509433962264153
,,'Residence Inn Tysons Corner Old Courthouse Rd', 'Econo Lodge Motor Speedway Bristol (Virginia)', 0.42253521126760563
,,'Homestead Suites', 'Holiday Inn Hotel & Suites Bristol (Virginia)', 0.55555555555555558
,,'SpringHill Suites Chantilly', 'Microtel Inn & Suites Bristol (Virginia)', 0.41666666666666669
,,'Westin Reston Heights', 'Microtel Inn & Suites Bristol (Virginia)', 0.38095238095238093
,,'Hyatt Fair Lakes', 'Holiday Inn Hotel & Suites Bristol (Virginia)', 0.3888888888888889
,,'Marriott at Fair Oaks', 'Microtel Inn & Suites Bristol (Virginia)', 0.38095238095238093
,,'Courtyard Fair Oaks', 'Courtyard Hotel Bristol (Virginia)', 0.6428571428571429
,,'Homestead Studio Suites Fair Oaks', 'Holiday Inn Hotel & Suites Bristol (Virginia)', 0.45283018867924529
,,'Residence Inn Old Keene Mill', 'Microtel Inn & Suites Bristol (Virginia)', 0.40816326530612246
,,'Courtyard Dulles Town Center', 'Super 8 Motel Dublin (Virginia)', 0.34146341463414637
,,'DULLES NORTH  HERNDON  RESTON ZONE', 'Sleep Inn & Suites Dublin (Virginia)', 0.38461538461538464
,,'Marriott Westfields', 'Sleep Inn & Suites Dublin (Virginia)', 0.32432432432432434
,,'Westin Reston DULLES NORTH  HERNDON  RESTON ZONE', 'Sleep Inn & Suites Dublin (Virginia)', 0.33333333333333331
,,'Crowne Plaza', 'Super 8 Motel Dublin (Virginia)', 0.32000000000000001
,,'Embassy Suites Dulles North', 'Sleep Inn & Suites Dublin (Virginia)', 0.35555555555555557
,,'Hilton Airport', 'Hampton Inn Dublin (Virginia)', 0.47999999999999998
,,'Hyatt Reston formerly Reston  Herndon', 'Hampton Inn Dublin (Virginia)', 0.375
,,'Marriott Dulles', 'Sleep Inn & Suites Dublin (Virginia)', 0.30303030303030304
,,'Sheraton Reston', 'Hampton Inn Dublin (Virginia)', 0.53846153846153844
,,'Aloft DULLES NORTH  STERLING ZONE', 'Sleep Inn & Suites Dublin (Virginia)', 0.35294117647058826
,,'Centerview Drive Dulles South  Chantilly', 'Sleep Inn & Suites Dublin (Virginia)', 0.31034482758620691
,,'Herdon Parkway DULLES NORTH  HERNDON  RESTON ZONE', 'Holiday Inn Express Dublin (Virginia)', 0.3235294117647059
,,'Holiday Inn Airport Dulles North  Sterling', 'Holiday Inn Express Dublin (Virginia)', 0.55737704918032782
,,'Holiday Inn Select Chantilly', 'Holiday Inn Express Dublin (Virginia)', 0.5957446808510638
,,'Hyatt Place Dulles North Sayward Blvd', 'Super 8 Motel Dublin (Virginia)', 0.28000000000000003
,,'AmeriSuites', 'Sleep Inn & Suites Dublin (Virginia)', 0.55172413793103448
,,'Hyatt Place Dulles South Weststone Plaza Dulles South  Chantilly', 'Sleep Inn & Suites Dublin (Virginia)', 0.24390243902439024
,,'Residence Inn Dulles', 'Sleep Inn & Suites Dublin (Virginia)', 0.57894736842105265
,,'Springhill Suites Dulles NorthHerndonReston', 'Sleep Inn & Suites Dublin (Virginia)', 0.36065573770491804
,,'Candlewood Suites Herndon', 'Sleep Inn & Suites Dublin (Virginia)', 0.41860465116279072
,,'Extended Stay Deluxe Chantilly', 'Sleep Inn & Suites Dublin (Virginia)', 0.29166666666666669
,,'Fairfield Dulles Airport Sterling', 'Sleep Inn & Suites Dublin (Virginia)', 0.31372549019607843
,,'Hampton Inn Sterling', 'Hampton Inn Dublin (Virginia)', 0.70967741935483875
,,'Holiday Inn Leesburg', 'Holiday Inn Express Dublin (Virginia)', 0.76923076923076927
,,'Marriott', 'Super 8 Motel Dublin (Virginia)', 0.2857142857142857
,,'Marriott Fairview Park', 'Holiday Inn Express Dublin (Virginia)', 0.29268292682926828
,,'Sheraton Premiere', 'Hampton Inn Dublin (Virginia)', 0.5
,,'Courtyard Dunn Loring', 'Comfort Inn Dublin (Virginia)', 0.38709677419354838
,,'Residence Inn Fairfax Merrifield', 'Sleep Inn & Suites Dublin (Virginia)', 0.44
,,'Residence Inn Tysons Corner Old Courthouse Rd', 'Sleep Inn & Suites Dublin (Virginia)', 0.38095238095238093
,,'Homestead Suites', 'Sleep Inn & Suites Dublin (Virginia)', 0.52941176470588236
,,'SpringHill Suites Chantilly', 'Sleep Inn & Suites Dublin (Virginia)', 0.48888888888888887
,,'Westin Reston Heights', 'Sleep Inn & Suites Dublin (Virginia)', 0.41025641025641024
,,'Hyatt Fair Lakes', 'Holiday Inn Express Dublin (Virginia)', 0.40000000000000002
,,'Marriott at Fair Oaks', 'Holiday Inn Express Dublin (Virginia)', 0.29999999999999999
,,'Courtyard Fair Oaks', 'Comfort Inn Dublin (Virginia)', 0.34482758620689657
,,'Homestead Studio Suites Fair Oaks', 'Sleep Inn & Suites Dublin (Virginia)', 0.43137254901960786
,,'Residence Inn Old Keene Mill', 'Sleep Inn & Suites Dublin (Virginia)', 0.43478260869565216
,,'Courtyard Dulles Town Center', 'Comfort Inn Gloucester (Virginia)', 0.31578947368421051
,,'DULLES NORTH  HERNDON  RESTON ZONE', 'Hampton Inn Gloucester (Virginia)', 0.26666666666666666
,,'Marriott Westfields', 'Comfort Inn Gloucester (Virginia)', 0.27586206896551724
,,'Westin Reston DULLES NORTH  HERNDON  RESTON ZONE', 'Hampton Inn Gloucester (Virginia)', 0.20338983050847459
,,'Crowne Plaza', 'Comfort Inn Gloucester (Virginia)', 0.27272727272727271
,,'Embassy Suites Dulles North', 'Comfort Inn Gloucester (Virginia)', 0.21621621621621623
,,'Hilton Airport', 'Hampton Inn Gloucester (Virginia)', 0.47999999999999998
,,'Hyatt Reston formerly Reston  Herndon', 'Hampton Inn Gloucester (Virginia)', 0.375
,,'Marriott Dulles', 'Comfort Inn Gloucester (Virginia)', 0.23999999999999999
,,'Sheraton Reston', 'Hampton Inn Gloucester (Virginia)', 0.53846153846153844
,,'Aloft DULLES NORTH  STERLING ZONE', 'Comfort Inn Gloucester (Virginia)', 0.32558139534883723
,,'Centerview Drive Dulles South  Chantilly', 'Comfort Inn Gloucester (Virginia)', 0.20000000000000001
,,'Herdon Parkway DULLES NORTH  HERNDON  RESTON ZONE', 'Hampton Inn Gloucester (Virginia)', 0.26666666666666666
,,'Holiday Inn Airport Dulles North  Sterling', 'Hampton Inn Gloucester (Virginia)', 0.30188679245283018
,,'Holiday Inn Select Chantilly', 'Hampton Inn Gloucester (Virginia)', 0.30769230769230771
,,'Hyatt Place Dulles North Sayward Blvd', 'Hampton Inn Gloucester (Virginia)', 0.20833333333333334
,,'AmeriSuites', 'Hampton Inn Gloucester (Virginia)', 0.27272727272727271
,,'Hyatt Place Dulles South Weststone Plaza Dulles South  Chantilly', 'Hampton Inn Gloucester (Virginia)', 0.21333333333333335
,,'Residence Inn Dulles', 'Comfort Inn Gloucester (Virginia)', 0.33333333333333331
,,'Springhill Suites Dulles NorthHerndonReston', 'Hampton Inn Gloucester (Virginia)', 0.22222222222222221
,,'Candlewood Suites Herndon', 'Comfort Inn Gloucester (Virginia)', 0.34285714285714286
,,'Extended Stay Deluxe Chantilly', 'Hampton Inn Gloucester (Virginia)', 0.1951219512195122
,,'Fairfield Dulles Airport Sterling', 'Hampton Inn Gloucester (Virginia)', 0.27272727272727271
,,'Hampton Inn Sterling', 'Hampton Inn Gloucester (Virginia)', 0.70967741935483875
,,'Holiday Inn Leesburg', 'Hampton Inn Gloucester (Virginia)', 0.38709677419354838
,,'Marriott', 'Comfort Inn Gloucester (Virginia)', 0.22222222222222221
,,'Marriott Fairview Park', 'Comfort Inn Gloucester (Virginia)', 0.25
,,'Sheraton Premiere', 'Hampton Inn Gloucester (Virginia)', 0.5
,,'Courtyard Dunn Loring', 'Comfort Inn Gloucester (Virginia)', 0.38709677419354838
,,'Residence Inn Fairfax Merrifield', 'Comfort Inn Gloucester (Virginia)', 0.23809523809523808
,,'Residence Inn Tysons Corner Old Courthouse Rd', 'Comfort Inn Gloucester (Virginia)', 0.18181818181818182
,,'Homestead Suites', 'Comfort Inn Gloucester (Virginia)', 0.38461538461538464
,,'SpringHill Suites Chantilly', 'Hampton Inn Gloucester (Virginia)', 0.26315789473684209
,,'Westin Reston Heights', 'Hampton Inn Gloucester (Virginia)', 0.3125
,,'Hyatt Fair Lakes', 'Hampton Inn Gloucester (Virginia)', 0.37037037037037035
,,'Marriott at Fair Oaks', 'Comfort Inn Gloucester (Virginia)', 0.25806451612903225
,,'Courtyard Fair Oaks', 'Comfort Inn Gloucester (Virginia)', 0.34482758620689657
,,'Homestead Studio Suites Fair Oaks', 'Hampton Inn Gloucester (Virginia)', 0.27272727272727271
,,'Residence Inn Old Keene Mill', 'Comfort Inn Gloucester (Virginia)', 0.26315789473684209
,,'Courtyard Dulles Town Center', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.33333333333333331
,,'DULLES NORTH  HERNDON  RESTON ZONE', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.40000000000000002
,,'Marriott Westfields', 'Comfort Inn Prince George (Virginia)', 0.27586206896551724
,,'Westin Reston DULLES NORTH  HERNDON  RESTON ZONE', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.35135135135135137
,,'Crowne Plaza', 'Comfort Inn Prince George (Virginia)', 0.27272727272727271
,,'Embassy Suites Dulles North', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.41509433962264153
,,'Hilton Airport', 'Comfort Inn Prince George (Virginia)', 0.25
,,'Hyatt Reston formerly Reston  Herndon', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.2857142857142857
,,'Marriott Dulles', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.29268292682926828
,,'Sheraton Reston', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.34146341463414637
,,'Aloft DULLES NORTH  STERLING ZONE', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.3728813559322034
,,'Centerview Drive Dulles South  Chantilly', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.36363636363636365
,,'Herdon Parkway DULLES NORTH  HERNDON  RESTON ZONE', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.32000000000000001
,,'Holiday Inn Airport Dulles North  Sterling', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.41176470588235292
,,'Holiday Inn Select Chantilly', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.40740740740740738
,,'Hyatt Place Dulles North Sayward Blvd', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.31746031746031744
,,'AmeriSuites', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.43243243243243246
,,'Hyatt Place Dulles South Weststone Plaza Dulles South  Chantilly', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.31111111111111112
,,'Residence Inn Dulles', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.47826086956521741
,,'Springhill Suites Dulles NorthHerndonReston', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.43478260869565216
,,'Candlewood Suites Herndon', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.43137254901960786
,,'Extended Stay Deluxe Chantilly', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.35714285714285715
,,'Fairfield Dulles Airport Sterling', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.30508474576271188
,,'Hampton Inn Sterling', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.43478260869565216
,,'Holiday Inn Leesburg', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.39130434782608697
,,'Marriott', 'Comfort Inn Prince George (Virginia)', 0.22222222222222221
,,'Marriott Fairview Park', 'Comfort Inn Prince George (Virginia)', 0.25
,,'Sheraton Premiere', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.32558139534883723
,,'Courtyard Dunn Loring', 'Comfort Inn Prince George (Virginia)', 0.38709677419354838
,,'Residence Inn Fairfax Merrifield', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.44827586206896552
,,'Residence Inn Tysons Corner Old Courthouse Rd', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.39436619718309857
,,'Homestead Suites', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.42857142857142855
,,'SpringHill Suites Chantilly', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.52830188679245282
,,'Westin Reston Heights', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.38297872340425532
,,'Hyatt Fair Lakes', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.2857142857142857
,,'Marriott at Fair Oaks', 'Comfort Inn Prince George (Virginia)', 0.25806451612903225
,,'Courtyard Fair Oaks', 'Comfort Inn Prince George (Virginia)', 0.34482758620689657
,,'Homestead Studio Suites Fair Oaks', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.47457627118644069
,,'Residence Inn Old Keene Mill', 'Sleep Inn & Suites Fort Lee Prince George (Virginia)', 0.44444444444444442
,,'Courtyard Dulles Town Center', 'Country Inn and Suites Princeton (West Virginia)', 0.41666666666666669
,,'DULLES NORTH  HERNDON  RESTON ZONE', 'Country Inn and Suites Princeton (West Virginia)', 0.40740740740740738
,,'Marriott Westfields', 'Microtel Inn and Suites Princeton (West Virginia)', 0.45000000000000001
,,'Westin Reston DULLES NORTH  HERNDON  RESTON ZONE', 'Country Inn and Suites Princeton (West Virginia)', 0.35294117647058826
,,'Crowne Plaza', 'Super 8 Motel Princeton (West Virginia)', 0.32000000000000001
,,'Embassy Suites Dulles North', 'Sleep Inn & Suites Princeton (West Virginia)', 0.35555555555555557
,,'Hilton Airport', 'Hampton Inn Princeton (West Virginia)', 0.47999999999999998
,,'Hyatt Reston formerly Reston  Herndon', 'Hampton Inn Princeton (West Virginia)', 0.375
,,'Marriott Dulles', 'Microtel Inn and Suites Princeton (West Virginia)', 0.44444444444444442
,,'Sheraton Reston', 'Hampton Inn Princeton (West Virginia)', 0.53846153846153844
,,'Aloft DULLES NORTH  STERLING ZONE', 'Microtel Inn and Suites Princeton (West Virginia)', 0.37037037037037035
,,'Centerview Drive Dulles South  Chantilly', 'Country Inn and Suites Princeton (West Virginia)', 0.36666666666666664
,,'Herdon Parkway DULLES NORTH  HERNDON  RESTON ZONE', 'Country Inn and Suites Princeton (West Virginia)', 0.34782608695652173
,,'Holiday Inn Airport Dulles North  Sterling', 'Holiday Inn Express Princeton (West Virginia)', 0.55737704918032782
,,'Holiday Inn Select Chantilly', 'Holiday Inn Express Princeton (West Virginia)', 0.5957446808510638
,,'Hyatt Place Dulles North Sayward Blvd', 'Super 8 Motel Princeton (West Virginia)', 0.28000000000000003
,,'AmeriSuites', 'Microtel Inn and Suites Princeton (West Virginia)', 0.5625
,,'Hyatt Place Dulles South Weststone Plaza Dulles South  Chantilly', 'Country Inn and Suites Princeton (West Virginia)', 0.26190476190476192
,,'Residence Inn Dulles', 'Sleep Inn & Suites Princeton (West Virginia)', 0.57894736842105265
,,'Springhill Suites Dulles NorthHerndonReston', 'Sleep Inn & Suites Princeton (West Virginia)', 0.36065573770491804
,,'Candlewood Suites Herndon', 'Sleep Inn & Suites Princeton (West Virginia)', 0.41860465116279072
,,'Extended Stay Deluxe Chantilly', 'Sleep Inn & Suites Princeton (West Virginia)', 0.29166666666666669
,,'Fairfield Dulles Airport Sterling', 'Microtel Inn and Suites Princeton (West Virginia)', 0.37037037037037035
,,'Hampton Inn Sterling', 'Hampton Inn Princeton (West Virginia)', 0.70967741935483875
,,'Holiday Inn Leesburg', 'Holiday Inn Express Princeton (West Virginia)', 0.76923076923076927
,,'Marriott', 'Microtel Inn and Suites Princeton (West Virginia)', 0.34482758620689657
,,'Marriott Fairview Park', 'Microtel Inn and Suites Princeton (West Virginia)', 0.37209302325581395
,,'Sheraton Premiere', 'Hampton Inn Princeton (West Virginia)', 0.5
,,'Courtyard Dunn Loring', 'Country Inn and Suites Princeton (West Virginia)', 0.48780487804878048
,,'Residence Inn Fairfax Merrifield', 'Sleep Inn & Suites Princeton (West Virginia)', 0.44
,,'Residence Inn Tysons Corner Old Courthouse Rd', 'Sleep Inn & Suites Princeton (West Virginia)', 0.38095238095238093
,,'Homestead Suites', 'Microtel Inn and Suites Princeton (West Virginia)', 0.54054054054054057
,,'SpringHill Suites Chantilly', 'Sleep Inn & Suites Princeton (West Virginia)', 0.48888888888888887
,,'Westin Reston Heights', 'Sleep Inn & Suites Princeton (West Virginia)', 0.41025641025641024
,,'Hyatt Fair Lakes', 'Holiday Inn Express Princeton (West Virginia)', 0.40000000000000002
,,'Marriott at Fair Oaks', 'Microtel Inn and Suites Princeton (West Virginia)', 0.38095238095238093
,,'Courtyard Fair Oaks', 'Country Inn and Suites Princeton (West Virginia)', 0.46153846153846156
,,'Homestead Studio Suites Fair Oaks', 'Microtel Inn and Suites Princeton (West Virginia)', 0.44444444444444442
,,'Residence Inn Old Keene Mill', 'Sleep Inn & Suites Princeton (West Virginia)', 0.43478260869565216
,,'Courtyard Dulles Town Center', 'Country Inn Stafford (Virginia)', 0.41025641025641024
,,'DULLES NORTH  HERNDON  RESTON ZONE', 'Quality Inn & Suites Stafford (Virginia)', 0.40740740740740738
,,'Marriott Westfields', 'Quality Inn & Suites Stafford (Virginia)', 0.41025641025641024
,,'Westin Reston DULLES NORTH  HERNDON  RESTON ZONE', 'Staybridge Suites Quantico Stafford (Virginia)', 0.32432432432432434
,,'Crowne Plaza', 'TownePlace Suites Stafford (Virginia)', 0.48275862068965519
,,'Embassy Suites Dulles North', 'Staybridge Suites Quantico Stafford (Virginia)', 0.49056603773584906
