delaware
,wilmington
,,newark - christiana
,,,homestead suites baymeadows,Homestead Studio Suites Salisbury Jacksonville (Florida)
,,,la quinta inn baymeadows,La Quinta Inn Baymeadows Jacksonville (Florida)

,,,Hotel Matched : 5,Hotel Not Matched : 0

,,downtown
,,,crowne plaza riverfront,Crowne Plaza Hotel Riverfront Jacksonville (Florida)
,,,omni,Omni Hotel Jacksonville (Florida)
,,,hilton,Hilton Garden Inn Downtown Southbank Jacksonville (Florida)
,,,wyndham riverwalk,Wyndham Hotel Riverwalk Jacksonville (Florida)

,,,Hotel Matched : 4,Hotel Not Matched : 1

,,jacksonville beach - mayo clinic
,,,marriott at sawgrass,Sawgrass Marriott Resort Ponte Vedra Beach
,,,courtyard mayo clinic,Courtyard Hotel Mayo Clinic Jacksonville
,,,hilton garden inn,Hilton Garden Inn Ponte Vedra Beach

,,,Hotel Matched : 3,Hotel Not Matched : 2

,,west
,,,holiday inn,Holiday Inn Jacksonville

,,,Hotel Matched : 1,Hotel Not Matched : 0

,tampa
,,downtown
,,,hyatt regency,Hyatt Regency Hotel Tampa
,,,marriott waterside,Marriott Waterside Hotel & Marina Tampa
,,,sheraton riverwalk,Sheraton Riverwalk Hotel Tampa
,,,westin harbor island,Westin Hotel Harbour Island Tampa
,,,courtyard,Courtyard Hotel Downtown Tampa
,,,residence inn,Residence Inn Downtown Tampa
,,,hampton inn,Hampton Inn & Suites Ybor City Downtown Tampa

,,,Hotel Matched : 7,Hotel Not Matched : 1

,,airport tpa south - westshore
,,,intercontinental,Intercontinental Hotel Tampa
,,,renaissance,Renaissance Hotel International Plaza Tampa
,,,crowne plaza westshore,Crowne Plaza Hotel Westshore Tampa
,,,doubletree airport,Doubletree Hotel Westshore Airport Tampa
,,,marriott airport,Marriott Hotel Westshore Tampa
,,,marriott tampa westshore,Marriott Hotel Westshore Tampa
,,,sheraton suites,Sheraton Suites Airport Westshore Tampa
,,,embassy suites,Embassy Suites Airport Westshore Tampa
,,,hyatt place,Hyatt Place Hotel Airport Westshore Tampa
,,,extended stay deluxe airport north,Extended Stay Deluxe Hotel Tampa

,,,Hotel Matched : 10,Hotel Not Matched : 0

,,busch gardens
,,,hyatt place,Hyatt Place Hotel Busch Gardens Tampa
,,,days inn,Days Inn North of Busch Gardens Tampa

,,,Hotel Matched : 2,Hotel Not Matched : 2

,,east - fairgrounds
,,,hilton garden inn,Hilton Garden Inn East Tampa

,,,Hotel Matched : 1,Hotel Not Matched : 1

,,brandon
,,,fairfield inn,Fairfield Inn & Suites Brandon Tampa
,,,homestead suites,Homestead Studio Suites Tampa Brandon (Florida)
,,,la quinta west,La Quinta Inn Brandon West Tampa

,,,Hotel Matched : 3,Hotel Not Matched : 1

,,airport tpa north
,,,country inn and suites zone airport north,Country Inn And Suites Airport North Tampa
,,,homestead suites,Homestead Studio Suites North Airport Tampa

,,,Hotel Matched : 2,Hotel Not Matched : 0

,,north
,,,courtyard north,Courtyard Hotel North Tampa
,,,hilton garden inn north,Hilton Garden Inn North Tampa
,,,holiday inn express and suites,Holiday Inn Express Hotel & Suites Bruce Downs Tampa
,,,fairfield inn north,Fairfield Inn & Suites North Tampa

,,,Hotel Matched : 4,Hotel Not Matched : 0

,,airport tpa west
,,,doubletree guest suites,Doubletree Guest Suites Tampa
,,,best western bay harbor not yet reported,Best Western Bay Harbor Hotel Tampa
,,,chase suite hotel,Chase Suite Hotel Tampa

,,,Hotel Matched : 3,Hotel Not Matched : 3

,homestead
,,,holiday inn express florida city,Holiday Inn Express Hotel & Suites Florida City
,,,ramada florida city,Ramada Hotel Florida City

,,,Hotel Matched : 2,Hotel Not Matched : 0

,port st lucie
,,port st lucie
,,,mainstay suites,Mainstay Suites Port Saint Lucie

,,,Hotel Matched : 1,Hotel Not Matched : 0

,bradenton
,,bradenton
,,,wingate bradentonlakewood ranch,Wingate Inn & Suites Lakewood Ranch Bradenton

,,,Hotel Matched : 1,Hotel Not Matched : 0

,saint augsutine
,,world golf village
,,,resort renaissance resort,Renaissance Resort World Golf Village Saint Augustine

,,,Hotel Matched : 1,Hotel Not Matched : 0

,miami
,,airport mia
,,,hilton,Hilton Hotel Airport Miami
,,,sofitel,Sofitel Hotel Miami
,,,crowne plaza,Crowne Plaza Hotel International Airport Miami
,,,embasy suites,Embassy Suites International Airport Miami Springs
,,,marriott airport,Marriott Hotel Airport Miami
,,,wyndham miami airport,Wyndham Hotel Airport Miami
,,,courtyard airport south,Courtyard Hotel Airport South Miami
,,,residence inn airport south,Residence Inn Airport South Miami
,,,summerfield suites,Hyatt Summerfield Suites Airport Miami
,,,springhill suites airport south,SpringHill Suites Airport South Miami
,,,homestead suites miami springs,Homestead Studio Suites Airport Miami Springs
,,,red roof inn miami airport,Red Roof Inn Airport Miami Springs
,,,homestead suites blue lagoon,Homestead Studio Suites Airport Blue Lagoon Miami

,,,Hotel Matched : 13,Hotel Not Matched : 4

,,airport mia west - doral
,,,courtyard airport west,Courtyard Hotel Miami Airport West Doral
,,,holiday inn doral airport west,Holiday Inn Miami Doral
,,,staybridge suites airport west,Staybridge Suites Miami Doral
,,,hyatt place airport west not yet reported,Hyatt Place Hotel Miami Airport West Doral
,,,fairfield inn airport west,Fairfield Inn Airport West Miami Doral
,,,la quinta inn north,La Quinta Inn Airport North Miami
,,,holiday inn express doral not yet reported,Holiday Inn Express Airport Miami Doral
,,,extended stay deluxe airport,Extended Stay Deluxe Hotel Miami Airport Doral

,,,Hotel Matched : 8,Hotel Not Matched : 5

,,dadeland

,,,Hotel Matched : 0,Hotel Not Matched : 2

,,north

,,,Hotel Matched : 0,Hotel Not Matched : 1

,,miami lakes - hialeah
,,,holiday inn express hialeah,Holiday Inn Express Hotel & Suites Miami Hialeah
,,,howard johnson plaza hotel,Howard Johnson Plaza Hotel Miami Airport Hialeah Gardens
,,,ramada inn hialeah,Ramada Inn Miami Airport North Hialeah

,,,Hotel Matched : 3,Hotel Not Matched : 2

,,north miami beach
,,,newport beachside resort,Newport Beachside Hotel & Resort Miami Beach Sunny Isles Beach

,,,Hotel Matched : 1,Hotel Not Matched : 3

,,south beach - collins avenue oceanfront
,,,the raleigh hotel south beach oceanfront  collins,The Raleigh Hotel Miami Beach
,,,sagamore hotel,Sagamore Hotel Miami Beach
,,,the shore club south beach oceanfront  collins,Shore Club Hotel Miami Beach
,,,doubletree surfcomber south beach oceanfront  collins,Doubletree Surfcomber Hotel Miami Beach
,,,south seas hotel south beachcollins oceanfront,South Seas Hotel Miami Beach
,,,richmond hotel,Richmond Hotel Miami Beach
,,,shelborne beach resort,Shelborne Beach Resort Miami Beach

,,,Hotel Matched : 7,Hotel Not Matched : 4

,,downtown
,,,hyatt regency downtown,Hyatt Regency Hotel Miami
,,,jw marriott,JW Marriott Hotel Miami
,,,doubletree grand biscayne bay,Doubletree Grand Hotel Biscayne Bay Miami
,,,hilton,Hilton Hotel Downtown Miami
,,,marriott biscayne bay,Marriott Biscayne Bay Hotel Miami
,,,holiday inn port of miami,Holiday Inn Downtown Port Of Miami

,,,Hotel Matched : 6,Hotel Not Matched : 4

,,south beach - ocean drive
,,,hotel victor,Hotel Victor Miami Beach
,,,century hotel,Century Hotel South Miami Beach
,,,wave hotel,The Wave Hotel Miami Beach

,,,Hotel Matched : 3,Hotel Not Matched : 6

,,south beach - central
,,,wyndham garden,Wyndham Garden Hotel South Miami Beach
,,,astor hotel,Astor Hotel Miami Beach
,,,the chesterfield,Chesterfield Hotel Miami Beach
,,,fairwind hotel and suites now,Fairwind Hotel & Suites Miami Beach
,,,hotel chelsea,Chelsea Hotel Miami Beach
,,,president hotel,President Hotel Miami Beach

,,,Hotel Matched : 6,Hotel Not Matched : 8

,,west

,,,Hotel Matched : 0,Hotel Not Matched : 1

,,beach
,,,fountainbleau resort,Fontainebleau Resort Miami Beach
,,,grand beach hotel,Grand Beach Hotel Miami Beach
,,,best western atlantic beach resort,Best Western Atlantic Beach Resort Miami Beach
,,,daddy o hotel,Daddy O Hotel Miami Bay Harbor Islands
,,,miami beach resort and spa,Miami Beach Resort
,,,deauville resort,Deauville Beach Resort Miami Beach
,,,riu florida beach,Riu Florida Beach Hotel Miami Beach
,,,days inn oceanside,Days Inn Oceanside Miami Beach
,,,ocean spray miami beach,Ocean Spray Hotel Miami Beach
,,,howard johnson plaza dezerland,Howard Johnson Plaza Hotel Dezerland Miami Beach

,,,Hotel Matched : 10,Hotel Not Matched : 7

,,coral gables - coconut grove
,,,hyatt regency,Hyatt Regency Hotel Coral Gables
,,,sonesta hotel,Sonesta Bayfront Hotel Coconut Grove Miami
,,,westin colonnade hotel,The Westin Colonnade Hotel Coral Gables
,,,courytard coral gables,Courtyard Hotel Miami Coral Gables
,,,grand bay miami,Grand Bay Hotel Miami
,,,holiday inn university,Holiday Inn University of Miami Coral Gables
,,,courytard coconut grove,Courtyard Hotel Miami Coral Gables
,,,residence inn,Residence Inn Coconut Grove Miami
,,,extended stayamerica coral gables,Extended Stay America Hotel Coral Gables Miami

,,,Hotel Matched : 9,Hotel Not Matched : 4

,,southwest
,,,kendall hotel and suites,Kendall Hotel And Suites Miami
,,,holiday inn express kendall east not yet reported,Holiday Inn Express Hotel & Suites East Miami Kendall

,,,Hotel Matched : 2,Hotel Not Matched : 0

,,lakeland
,,,hyatt place,Hyatt Place Hotel Center Lakeland (Florida)
,,,la quinta inn east,La Quinta Inn & Suites East Lakeland (Florida)
,,,jameson inn,Jameson Inn Lakeland (Florida)
,,,la quinta inn and suites west,La Quinta Inn & Suites West Lakeland (Florida)

,,,Hotel Matched : 4,Hotel Not Matched : 0

,orlando
,,maitland - altamonte springs
,,,sheraton orlando north hotel,Sheraton Orlando North Hotel Maitland
,,,hilton,Hilton Orlando Altamonte Springs Hotel
,,,springhill suites,Springhill Suites Orlando Altamonte Springs
,,,candlewood suites,Candlewood Suites Orlando Altamonte Springs
,,,extended stay deluxe maitland summit,Extended Stay Deluxe Hotel Maitland Summit Orlando
,,,homestead studio,Homestead Studio Suites Altamonte Springs

,,,Hotel Matched : 6,Hotel Not Matched : 2

,,disney maingate - celebration
,,,resort  gaylord palms resort,Gaylord Palms Resort Kissimmee
,,,resort omni at champions gate,Omni Orlando Resort Champions Gate Kissimmee
,,,mona lisa suites,Mona Lisa Suite Hotel Celebration Kissimmee
,,,holiday inn maingate east,Holiday Inn Main Gate East Kissimmee
,,,radisson resort celebration,Radisson Resort Celebration Kissimmee
,,,clarion maingate,Clarion Hotel Maingate Kissimmee
,,,country inn and suites maingate,Country Inn & Suites Orlando Kissimmee
,,,radisson worldgate,Radisson Resort Worldgate Kissimmee
,,,best western lakeside,Best Western Lakeside Hotel Kissimmee
,,,calypso cay hotel and suites,Calypso Cay Suites Kissimmee
,,,seralago hotel and suites,Seralago Hotel & Suites Main Gate East Kissimmee
,,,days inn maingate east,Days Inn Maingate East Kissimmee
,,,rodeway inn maingate,Rodeway Inn Kissimmee

,,,Hotel Matched : 13,Hotel Not Matched : 11

,,universal orlando resort area - international drive north
,,,crowne plaza universal,Crowne Plaza Hotel Universal Orlando
,,,doubletree orlando universal,Doubletree Hotel Universal Orlando
,,,four points studio city,Four Points Hotel Studio City Orlando
,,,hyatt place universal,Hyatt Place Hotel Universal Orlando
,,,hampton inn idrive north,Hampton Inn Universal Orlando
,,,international palms resort,International Palms Resort Orlando
,,,orlando metropolitian express,Metropolitan Express Hotel Orlando

,,,Hotel Matched : 7,Hotel Not Matched : 9

,,seaworld - international drive - convention center
,,,peabody,The Peabody Hotel Orlando
,,,rosen shingle creek,Rosen Shingle Creek Hotel Orlando
,,,westin imagine,The Westin Imagine Hotel Orlando
,,,embassy suites,Embassy Suites International Drive South Orlando
,,,rosen centre,Rosen Centre Hotel Orlando
,,,rosen plaza,Rosen Plaza Hotel Orlando
,,,courtyard,Courtyard Hotel International Drive Orlando
,,,hilton garden inn seaworld center,Hilton Garden Inn SeaWorld International Center Orlando
,,,homewood suites,Homewood Suites International Drive Orlando
,,,hyatt place convention center,Hyatt Place Hotel Orlando
,,,residence inn sea world,Residence Inn Convention Center Orlando
,,,hampton inn idrive convention center,Hampton Inn Convention Center Orlando
,,,springhill suites at seaworld,Springhill Suites Seaworld Orlando
,,,comfort suites universal south,Comfort Suites Universal South Orlando
,,,days inn convention center,Days Inn International Drive Convention Center Orlando
,,,extended stayamerica convention center westwood blvd,Extended Stay America Hotel Westwood Orlando
,,,orlando metropolitan resort,Metropolitan Resort Orlando

,,,Hotel Matched : 17,Hotel Not Matched : 9

,,airport mco west - fl mall area

,,,Hotel Matched : 0,Hotel Not Matched : 1

,,downtown
,,,grand bohemian,Grand Bohemian Hotel Orlando
,,,crowne plaza,Crowne Plaza Hotel Downtown Orlando
,,,embassy suites,Embassy Suites Downtown Orlando
,,,courtyard,Courtyard Hotel Downtown Orlando
,,,marriott,Marriott Hotel Downtown Orlando

,,,Hotel Matched : 5,Hotel Not Matched : 4

,,lake buena vista - downtown disney
,,,resort hyatt regency grand cypress,Hyatt Regency Hotel Grand Cypress Orlando Lake Buena Vista
,,,resort  marriott world center,Marriott World Center Resort Orlando
,,,buena vista palace,Buena Vista Palace Hotel
,,,embassy suites lake buena vista,Embassy Suites Orlando Lake Buena Vista
,,,hotel royal plaza,Royal Plaza Hotel Lake Buena Vista
,,,radisson lake buena vista,Radisson Hotel Orlando Lake Buena Vista
,,,best western lake buena vista,Best Western Resort Hotel Lake Buena Vista
,,,courtyard by marriott lake buena vista,Courtyard Hotel Marriott Village Orlando
,,,holiday inn resort lake buena vista,Holiday Inn SunSpree Resort Lake Buena Vista Orlando
,,,residence inn lake buena vista,Residence Inn Orlando Lake Buena Vista
,,,sheraton safari,Sheraton Safari Hotel and Suites Orlando Lake Buena Vista
,,,staybridge suites lbv,Staybridge Suites Orlando Lake Buena Vista
,,,regal sun resort,Regal Sun Resort Lake Buena Vista
,,,country inn and suites,Country Inn & Suites Lake Buena Vista
,,,comfort inn lake buena vista,Comfort Inn Lake Buena Vista
,,,extended stay deluxe lbv,Extended Stay Deluxe Hotel Orlando Lake Buena Vista

,,,Hotel Matched : 16,Hotel Not Matched : 10

,,winter park
,,,la quinta,La Quinta Inn Winter Park Orlando

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,kissimmee
,,,clarion resort and waterpark,Clarion Resort Waterpark Kissimmee

,,,Hotel Matched : 1,Hotel Not Matched : 2

,,east
,,,radisson orlando ucf,Radisson Hotel UCF Orlando
,,,crestwood suites orlando ucf,Crestwood Suites UCF Orlando

,,,Hotel Matched : 2,Hotel Not Matched : 1

,,airport mco
,,,crowne plaza,Crowne Plaza Hotel Airport Orlando
,,,hyatt regency,Hyatt Regency Hotel International Airport Orlando
,,,marriott orlando airport,Marriott Hotel Airport Orlando
,,,renaissance orlando hotel,Renaissance Hotel Airport Orlando
,,,sheraton suites orlando airport,Sheraton Suites Airport Orlando
,,,hilton garden inn,Hilton Garden Inn Airport Orlando
,,,holiday inn,Holiday Inn International Airport Orlando
,,,country inn and suites orlando airport,Country Inn & Suites Airport Orlando
,,,holiday inn express,Holiday Inn Express Hotel & Suites Airport Orlando
,,,ramada suites airport,Ramada Suites Airport Orlando
,,,springhill suites,SpringHill Suites Airport Orlando
,,,wingate inn,Wingate Inn International Airport Orlando
,,,best western airport inn,Best Western Airport Inn & Suites Orlando
,,,la quinta inn airport north,La Quinta Inn & Suites Airport North Orlando
,,,la quinta inn airport west,La Quinta Inn Airport West Orlando
,,,quality inn,Quality Inn Airport Orlando

,,,Hotel Matched : 16,Hotel Not Matched : 3

,ellenton
,,ellenton

,,,Hotel Matched : 0,Hotel Not Matched : 1

,melbourne
,,melbourne
,,,courtyard,Courtyard Hotel West Melbourne (Florida)

,,,Hotel Matched : 1,Hotel Not Matched : 1

,,north
,,,holiday inn viera,Holiday Inn Viera Melbourne (Florida)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,melbourne beach - indiatlantic
,,,crowne plaza oceanfront,Crowne Plaza Hotel Oceanfront Melbourne (Florida)
,,,hilton oceanfront,Hilton Hotel Beach Oceanfront Melbourne (Florida)

,,,Hotel Matched : 2,Hotel Not Matched : 1

,stuart
,,stuart
,,,courtyard stuart,Courtyard Hotel Stuart (Florida)
,,,marriott hutchinson island resort,Marriott Beach Resort & Marina Hutchinson Island Stuart (Florida)
,,,best western stuart,Best Western Downtown Hotel Stuart (Florida)

,,,Hotel Matched : 3,Hotel Not Matched : 0


alaska
,juneau
,,,westmark baranof,Westmark Baranof Hotel Juneau

,,,Hotel Matched : 1,Hotel Not Matched : 0

,anchorage
,,anchorage
,,,sheraton anchorage hotel,Sheraton Hotel Anchorage
,,,marriott downtown anchorage,Marriott Hotel Downtown Anchorage
,,,hilton anchorage,Hilton Hotel Anchorage
,,,inlet tower,Inlet Tower Hotel & Suites Anchorage
,,,ramada inn downtown,Ramada Inn Downtown Anchorage
,,,extended stay deluxe downtown,Extended Stay Deluxe Hotel Downtown Anchorage
,,,extended stay deluxe midtown,Extended Stay Deluxe Hotel Downtown Anchorage

,,,Hotel Matched : 7,Hotel Not Matched : 3

,,south - airport anc
,,,best western,Best Western Golden Lion Hotel Anchorage

,,,Hotel Matched : 1,Hotel Not Matched : 0

,fairbanks
,,,regency fairbanks hotel,Regency Hotel Fairbanks

,,,Hotel Matched : 1,Hotel Not Matched : 0


kentucky
,georgetown
,,georgetown
,,,holiday inn,Holiday Inn Lexington North Georgetown (Kentucky)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,mount sterling
,,mount sterling
,,,fairfield inn,Fairfield Inn Mount Sterling

,,,Hotel Matched : 1,Hotel Not Matched : 0

,corbin
,,corbin
,,,comfort suites,Comfort Suites Corbin

,,,Hotel Matched : 1,Hotel Not Matched : 0

,paducah

,,,Hotel Matched : 0,Hotel Not Matched : 1

,hopkinsville
,,hopkinsville
,,,best western,Best Western Hotel Hopkinsville

,,,Hotel Matched : 1,Hotel Not Matched : 0

,bowling green
,,,courtyard,Courtyard Hotel Bowling Green (Kentucky)
,,,holiday inn university plaza,Holiday Inn University Plaza Bowling Green (Kentucky)
,,,la quinta,La Quinta Inn & Suites Bowling Green (Kentucky)

,,,Hotel Matched : 3,Hotel Not Matched : 1

,lexington
,,lexington - south
,,,hilton suites lexington green,Hilton Suites Green Lexington
,,,hyatt regency,Hyatt Regency Hotel Lexington
,,,crowne plaza,Crowne Plaza Hotel Campbell House Lexington
,,,inn on broadway,The Inn On Broadway Lexington
,,,extended stayamerica tates creek,Extended Stay America Hotel Tates Creek Lexington
,,,extended stayamerica patchen village,Extended Stay America Hotel Patchen Village Lexington

,,,Hotel Matched : 6,Hotel Not Matched : 5

,,north
,,,marriott griffin gate resort,Marriott Resort & Spa Griffin Gate Lexington
